,season,abbreviation,playoffs,w,l,pw,pl,mov,srs,o_rtg,x3p_ar,e_fg_percent,tov_percent,orb_percent,ft_fga
956,1993,IND,True,41.0,41.0,46.0,36.0,1.7,1.77,111.9,0.112,0.498,13.5,34.2,0.262
957,1993,LAC,True,41.0,41.0,42.0,40.0,0.35,0.33,107.4,0.067,0.493,13.9,32.7,0.213
958,1993,LAL,True,39.0,43.0,38.0,44.0,-1.27,-1.2,107.6,0.09,0.486,13.7,31.4,0.249
959,1993,MIA,False,36.0,46.0,38.0,44.0,-1.15,-0.93,107.7,0.137,0.481,13.9,31.9,0.279
960,1993,MIL,False,28.0,54.0,31.0,51.0,-3.73,-3.26,106.2,0.135,0.495,14.8,30.5,0.223
961,1993,MIN,False,19.0,63.0,21.0,61.0,-7.78,-7.62,103.6,0.087,0.479,15.9,28.7,0.275
962,1993,NJN,True,43.0,39.0,45.0,37.0,1.26,1.2,106.5,0.069,0.473,14.4,35.5,0.244
963,1993,NYK,True,60.0,22.0,58.0,24.0,6.16,5.87,106.1,0.088,0.479,14.1,33.1,0.249
964,1993,ORL,False,41.0,41.0,45.0,37.0,1.32,1.35,108.5,0.133,0.509,15.5,31.4,0.271
965,1993,PHI,False,26.0,56.0,26.0,56.0,-5.77,-5.25,104.6,0.133,0.479,14.4,28.1,0.251
966,1993,PHO,True,62.0,20.0,57.0,25.0,6.66,6.27,113.3,0.154,0.521,14.2,33.0,0.27
967,1993,POR,True,51.0,31.0,49.0,33.0,3.11,2.92,108.3,0.115,0.476,12.6,32.7,0.259
968,1993,SAC,False,25.0,57.0,33.0,49.0,-3.17,-3.0,106.5,0.108,0.481,14.1,30.7,0.257
969,1993,SAS,True,49.0,33.0,48.0,34.0,2.67,2.21,109.6,0.102,0.507,13.6,27.8,0.265
970,1993,SEA,True,55.0,27.0,59.0,23.0,7.07,6.66,112.3,0.085,0.502,13.5,35.5,0.241
971,1993,UTA,True,47.0,35.0,47.0,35.0,2.17,1.74,109.6,0.061,0.498,13.8,31.0,0.279
972,1993,WSB,False,22.0,60.0,23.0,59.0,-7.04,-6.49,103.6,0.082,0.48,14.2,28.8,0.223
974,1992,ATL,False,38.0,44.0,37.0,45.0,-1.5,-1.15,107.3,0.09,0.481,13.0,33.6,0.203
975,1992,BOS,True,51.0,31.0,51.0,31.0,3.62,3.41,110.8,0.05,0.5,12.7,31.9,0.215
976,1992,CHH,False,31.0,51.0,31.0,51.0,-3.9,-3.57,107.1,0.049,0.485,13.0,31.1,0.216
977,1992,CHI,True,67.0,15.0,66.0,16.0,10.44,10.07,115.5,0.063,0.518,11.8,35.1,0.221
978,1992,CLE,True,57.0,25.0,55.0,27.0,5.45,5.34,113.9,0.101,0.506,11.8,30.5,0.259
979,1992,DAL,False,22.0,60.0,21.0,61.0,-7.65,-7.47,103.0,0.112,0.458,13.1,31.2,0.211
980,1992,DEN,False,24.0,58.0,21.0,61.0,-7.87,-7.59,100.7,0.057,0.451,14.9,34.8,0.207
981,1992,DET,True,48.0,34.0,47.0,35.0,2.04,2.06,107.5,0.077,0.477,13.5,34.9,0.228
982,1992,GSW,True,55.0,27.0,50.0,32.0,3.9,3.77,113.6,0.103,0.524,13.6,31.8,0.262
983,1992,HOU,False,42.0,40.0,36.0,46.0,-1.72,-1.94,106.2,0.139,0.499,15.0,30.9,0.216
984,1992,IND,True,40.0,42.0,46.0,36.0,1.89,1.85,111.7,0.133,0.518,14.7,31.8,0.264
985,1992,LAC,True,45.0,37.0,44.0,38.0,1.07,1.1,105.8,0.071,0.483,13.6,31.6,0.226
986,1992,LAL,True,43.0,39.0,38.0,44.0,-1.1,-0.95,107.7,0.064,0.465,12.0,32.7,0.25
987,1992,MIA,True,38.0,44.0,30.0,52.0,-4.21,-3.94,106.7,0.106,0.479,14.6,33.0,0.26
988,1992,MIL,False,31.0,51.0,36.0,46.0,-1.71,-1.46,108.8,0.139,0.486,14.2,35.9,0.221
989,1992,MIN,False,15.0,67.0,23.0,59.0,-7.05,-6.85,105.0,0.054,0.467,12.4,31.5,0.188
990,1992,NJN,True,40.0,42.0,36.0,46.0,-1.7,-1.54,107.0,0.088,0.473,14.1,39.1,0.194
991,1992,NYK,True,51.0,31.0,52.0,30.0,3.89,3.67,108.3,0.089,0.491,13.7,34.6,0.216
992,1992,ORL,False,21.0,61.0,23.0,59.0,-6.91,-6.52,103.5,0.086,0.467,14.6,32.4,0.238
993,1992,PHI,False,35.0,47.0,37.0,45.0,-1.27,-1.34,108.3,0.101,0.488,13.8,30.9,0.26
994,1992,PHO,True,53.0,29.0,56.0,26.0,5.94,5.68,112.1,0.083,0.508,13.1,31.7,0.258
995,1992,POR,True,57.0,25.0,59.0,23.0,7.27,6.94,111.4,0.128,0.495,13.6,35.6,0.253
996,1992,SAC,False,29.0,53.0,26.0,56.0,-6.06,-5.63,103.9,0.094,0.482,14.3,28.5,0.225
997,1992,SAS,True,47.0,35.0,50.0,32.0,3.32,2.81,107.5,0.057,0.485,13.9,34.2,0.233
998,1992,SEA,True,47.0,35.0,46.0,36.0,1.88,1.86,110.7,0.091,0.489,14.0,36.5,0.249
999,1992,UTA,True,55.0,27.0,57.0,25.0,6.39,5.7,112.2,0.067,0.504,13.7,32.7,0.286
1000,1992,WSB,False,25.0,57.0,29.0,53.0,-4.46,-4.35,103.9,0.074,0.471,13.3,28.9,0.208
1002,1991,ATL,True,43.0,39.0,43.0,39.0,0.77,0.72,110.9,0.116,0.482,12.9,33.1,0.282
1003,1991,BOS,True,56.0,26.0,56.0,26.0,5.82,5.22,112.6,0.048,0.52,14.0,33.0,0.228
1004,1991,CHH,False,26.0,56.0,27.0,55.0,-5.24,-4.95,105.0,0.059,0.477,13.9,29.0,0.245
1005,1991,CHI,True,61.0,21.0,63.0,19.0,9.1,8.57,114.6,0.06,0.521,12.8,34.7,0.225
1006,1991,CLE,False,33.0,49.0,34.0,48.0,-2.46,-2.33,106.1,0.07,0.487,14.1,29.7,0.243
1007,1991,DAL,False,28.0,54.0,29.0,53.0,-4.57,-4.27,105.5,0.087,0.485,13.3,28.3,0.219
1008,1991,DEN,False,20.0,62.0,19.0,63.0,-10.91,-10.31,105.2,0.119,0.457,11.9,33.1,0.195
1009,1991,DET,True,50.0,32.0,50.0,32.0,3.27,3.08,108.2,0.064,0.474,13.1,34.7,0.245
1010,1991,GSW,True,44.0,38.0,45.0,37.0,1.63,1.72,111.9,0.109,0.504,13.7,31.0,0.294
1011,1991,HOU,True,52.0,30.0,50.0,32.0,3.5,3.27,107.4,0.136,0.489,14.5,34.4,0.224
1012,1991,IND,True,41.0,41.0,40.0,42.0,-0.39,-0.37,111.7,0.107,0.511,14.4,30.6,0.287
1013,1991,LAC,False,31.0,51.0,32.0,50.0,-3.45,-3.16,103.0,0.059,0.471,14.7,33.3,0.218
1014,1991,LAL,True,58.0,24.0,59.0,23.0,6.74,6.73,112.1,0.108,0.5,13.2,33.0,0.261
1015,1991,MIA,False,24.0,58.0,25.0,57.0,-5.99,-5.91,102.0,0.065,0.469,16.0,34.3,0.231
1016,1991,MIL,True,48.0,34.0,48.0,34.0,2.48,2.33,109.7,0.108,0.499,14.3,31.8,0.258
1017,1991,MIN,False,29.0,53.0,30.0,52.0,-3.93,-3.75,106.7,0.052,0.456,11.5,34.9,0.21
1018,1991,NJN,False,26.0,56.0,29.0,53.0,-4.51,-4.53,102.9,0.079,0.455,14.4,35.7,0.222
1019,1991,NYK,True,39.0,43.0,40.0,42.0,-0.23,-0.43,107.1,0.082,0.498,15.1,31.1,0.242
1020,1991,ORL,False,31.0,51.0,31.0,51.0,-3.98,-3.79,105.9,0.104,0.473,14.3,33.0,0.251
1021,1991,PHI,True,44.0,38.0,41.0,41.0,-0.18,-0.39,107.9,0.089,0.489,13.4,28.1,0.27
1022,1991,PHO,True,55.0,27.0,57.0,25.0,6.55,6.49,112.6,0.06,0.506,13.5,33.0,0.287
1023,1991,POR,True,63.0,19.0,62.0,20.0,8.68,8.47,112.8,0.123,0.509,13.4,33.8,0.259
1024,1991,SAC,False,25.0,57.0,23.0,59.0,-6.78,-6.27,102.0,0.085,0.468,14.1,28.8,0.226
1025,1991,SAS,True,55.0,27.0,53.0,29.0,4.51,4.3,107.8,0.043,0.494,15.2,33.3,0.269
1026,1991,SEA,True,41.0,41.0,44.0,38.0,1.23,1.31,109.7,0.06,0.501,14.8,36.3,0.226
1027,1991,UTA,True,54.0,28.0,50.0,32.0,3.33,3.18,108.6,0.07,0.503,14.6,27.6,0.298
1028,1991,WSB,False,30.0,52.0,28.0,54.0,-4.98,-4.84,103.0,0.039,0.47,14.3,32.2,0.203
1030,1990,ATL,False,41.0,41.0,44.0,38.0,1.02,0.64,113.0,0.059,0.496,13.5,36.3,0.277
1031,1990,BOS,True,52.0,30.0,51.0,31.0,3.99,3.23,112.0,0.057,0.506,13.4,31.5,0.251
1032,1990,CHH,False,19.0,63.0,21.0,61.0,-7.82,-7.0,102.0,0.085,0.47,13.2,26.1,0.207
1033,1990,CHI,True,55.0,27.0,50.0,32.0,3.26,2.74,112.3,0.094,0.516,13.4,31.9,0.235
1034,1990,CLE,True,42.0,40.0,40.0,42.0,-0.3,-0.62,106.9,0.122,0.485,13.5,31.5,0.235
1035,1990,DAL,True,47.0,35.0,41.0,41.0,0.07,0.42,107.2,0.071,0.487,13.6,30.3,0.254
1036,1990,DEN,True,43.0,39.0,45.0,37.0,1.41,1.56,108.0,0.084,0.478,11.2,29.1,0.217
1037,1990,DET,True,59.0,23.0,57.0,25.0,6.09,5.41,109.9,0.078,0.49,13.4,34.2,0.245
1038,1990,GSW,False,37.0,45.0,33.0,49.0,-3.13,-2.55,109.6,0.104,0.501,14.3,26.1,0.321
1039,1990,HOU,True,41.0,41.0,45.0,37.0,1.46,1.71,104.8,0.068,0.491,15.5,33.1,0.225
1040,1990,IND,True,42.0,40.0,41.0,41.0,0.16,-0.18,111.5,0.113,0.518,14.6,29.0,0.28
1041,1990,LAC,False,30.0,52.0,32.0,50.0,-3.39,-2.8,104.0,0.034,0.488,16.3,30.9,0.265
1042,1990,LAL,True,63.0,19.0,58.0,24.0,6.78,6.74,114.0,0.12,0.512,13.2,32.8,0.271
1043,1990,MIA,False,18.0,64.0,18.0,64.0,-9.72,-9.59,99.3,0.041,0.467,15.9,33.5,0.19
1044,1990,MIL,True,44.0,38.0,39.0,43.0,-0.78,-1.06,107.3,0.094,0.488,13.9,31.5,0.241
1045,1990,MIN,False,22.0,60.0,29.0,53.0,-4.23,-3.6,103.6,0.043,0.451,13.3,34.0,0.232
1046,1990,NJN,False,17.0,65.0,21.0,61.0,-7.87,-7.82,100.7,0.068,0.435,13.9,34.5,0.237
1047,1990,NYK,True,45.0,37.0,45.0,37.0,1.41,0.78,109.4,0.1,0.501,14.8,34.2,0.25
1048,1990,ORL,False,18.0,64.0,21.0,61.0,-8.91,-8.73,105.8,0.052,0.467,13.9,33.7,0.274
1049,1990,PHI,True,53.0,29.0,54.0,28.0,4.99,4.23,113.5,0.077,0.502,12.9,32.0,0.281
1050,1990,PHO,True,54.0,28.0,58.0,24.0,7.1,7.09,113.1,0.076,0.509,13.3,31.1,0.302
1051,1990,POR,True,59.0,23.0,57.0,25.0,6.32,6.48,110.5,0.075,0.486,13.4,36.5,0.269
1052,1990,SAC,False,23.0,59.0,28.0,54.0,-5.06,-4.41,104.8,0.092,0.484,13.5,27.3,0.215
1053,1990,SAS,True,56.0,26.0,50.0,32.0,3.49,3.58,107.7,0.032,0.488,14.7,34.2,0.27
1054,1990,SEA,False,41.0,41.0,44.0,38.0,1.04,1.4,110.9,0.09,0.494,14.0,37.5,0.222
1055,1990,UTA,True,55.0,27.0,54.0,28.0,4.79,4.82,110.3,0.096,0.522,15.5,30.1,0.284
1056,1990,WSB,False,31.0,51.0,35.0,47.0,-2.16,-2.43,107.5,0.026,0.477,12.4,32.4,0.211
1058,1989,ATL,True,52.0,30.0,54.0,28.0,4.91,5.26,112.2,0.055,0.48,13.5,37.1,0.3
1059,1989,BOS,True,42.0,40.0,44.0,38.0,1.16,1.26,110.8,0.043,0.498,14.0,34.7,0.258
1060,1989,CHH,False,20.0,62.0,21.0,61.0,-8.52,-7.74,103.7,0.058,0.47,13.7,30.3,0.213
1061,1989,CHI,True,47.0,35.0,45.0,37.0,1.44,2.13,109.1,0.076,0.507,14.4,30.7,0.238
1062,1989,CLE,True,57.0,25.0,60.0,22.0,7.6,7.95,110.6,0.069,0.514,14.2,31.2,0.264
1063,1989,DAL,False,38.0,44.0,38.0,44.0,-1.21,-1.79,107.4,0.098,0.484,13.5,29.5,0.258
1064,1989,DEN,True,44.0,38.0,45.0,37.0,1.7,0.91,108.6,0.083,0.482,11.8,29.6,0.224
1065,1989,DET,True,63.0,19.0,56.0,26.0,5.8,6.24,110.8,0.058,0.502,14.4,34.5,0.266
1066,1989,GSW,True,43.0,39.0,40.0,42.0,-0.3,-0.59,107.4,0.079,0.48,14.2,33.4,0.239
1067,1989,HOU,True,45.0,37.0,44.0,38.0,0.95,0.22,105.7,0.073,0.486,15.9,33.3,0.265
1068,1989,IND,False,28.0,54.0,30.0,52.0,-4.17,-3.0,106.8,0.089,0.502,16.3,31.5,0.258
1069,1989,LAC,False,21.0,61.0,18.0,64.0,-9.91,-9.5,100.8,0.032,0.478,16.5,31.2,0.216
1070,1989,LAL,True,57.0,25.0,58.0,24.0,7.17,6.38,113.8,0.093,0.518,14.0,33.0,0.282
1071,1989,MIA,False,15.0,67.0,15.0,67.0,-11.23,-11.13,97.8,0.042,0.459,17.7,35.6,0.208
1072,1989,MIL,True,49.0,33.0,50.0,32.0,3.61,4.11,110.1,0.079,0.487,13.7,32.7,0.273
1073,1989,NJN,False,26.0,56.0,25.0,57.0,-6.35,-5.69,103.0,0.079,0.474,15.0,32.7,0.229
1074,1989,NYK,True,52.0,30.0,50.0,32.0,3.77,3.62,111.1,0.151,0.512,15.4,36.2,0.234
1075,1989,PHI,True,46.0,36.0,45.0,37.0,1.5,1.68,113.0,0.09,0.5,12.8,32.2,0.274
1076,1989,PHO,True,55.0,27.0,59.0,23.0,7.7,6.84,113.1,0.064,0.509,12.8,30.8,0.272
1077,1989,POR,True,39.0,43.0,45.0,37.0,1.46,0.92,109.4,0.083,0.488,13.9,36.7,0.23
1078,1989,SAC,False,27.0,55.0,27.0,55.0,-5.55,-5.35,104.5,0.112,0.478,14.2,30.5,0.22
1079,1989,SAS,False,21.0,61.0,23.0,59.0,-7.28,-7.45,100.9,0.04,0.472,16.8,34.5,0.223
1080,1989,SEA,True,47.0,35.0,48.0,34.0,2.9,2.44,111.5,0.104,0.496,14.1,38.3,0.237
1081,1989,UTA,True,51.0,31.0,55.0,27.0,5.02,4.01,106.6,0.058,0.491,16.4,32.0,0.32
1082,1989,WSB,False,40.0,42.0,35.0,47.0,-2.16,-1.77,106.4,0.032,0.467,13.0,33.1,0.236
1084,1988,ATL,True,50.0,32.0,51.0,31.0,3.6,4.02,111.3,0.04,0.491,13.0,34.3,0.264
1085,1988,BOS,True,57.0,25.0,56.0,26.0,5.94,6.15,115.4,0.102,0.541,14.1,29.8,0.267
1086,1988,CHI,True,50.0,32.0,50.0,32.0,3.4,3.76,109.0,0.035,0.494,13.6,34.0,0.24
1087,1988,CLE,True,42.0,40.0,43.0,39.0,0.76,1.28,106.8,0.05,0.5,15.5,31.0,0.268
1088,1988,DAL,True,53.0,29.0,52.0,30.0,4.37,3.59,112.2,0.073,0.485,13.2,37.5,0.275
1089,1988,DEN,True,54.0,28.0,51.0,31.0,4.07,3.32,110.1,0.071,0.486,11.7,29.7,0.231
1090,1988,DET,True,54.0,28.0,54.0,28.0,5.17,5.46,110.5,0.029,0.497,14.2,34.2,0.282
1091,1988,GSW,False,20.0,62.0,21.0,61.0,-8.32,-8.38,104.7,0.042,0.474,14.3,31.2,0.237
1092,1988,HOU,True,46.0,36.0,45.0,37.0,1.39,0.82,107.1,0.04,0.476,13.9,33.1,0.263
1093,1988,IND,False,38.0,44.0,39.0,43.0,-0.79,-0.18,106.6,0.068,0.492,14.1,30.1,0.216
1094,1988,LAC,False,17.0,65.0,16.0,66.0,-10.32,-10.24,97.4,0.044,0.449,15.7,30.9,0.229
1095,1988,LAL,True,62.0,20.0,56.0,26.0,5.84,4.81,113.1,0.068,0.515,13.9,32.3,0.276
1096,1988,MIL,True,42.0,40.0,42.0,40.0,0.54,1.21,108.2,0.058,0.485,13.6,31.8,0.259
1097,1988,NJN,False,19.0,63.0,21.0,61.0,-8.11,-6.98,101.4,0.066,0.478,16.0,30.4,0.245
1098,1988,NYK,True,38.0,44.0,40.0,42.0,-0.49,0.14,105.9,0.078,0.477,15.5,36.0,0.242
1099,1988,PHI,False,36.0,46.0,37.0,45.0,-1.44,-0.79,108.8,0.069,0.485,15.2,35.4,0.308
1100,1988,PHO,False,28.0,54.0,30.0,52.0,-4.48,-4.8,107.0,0.049,0.494,14.6,31.5,0.23
1101,1988,POR,True,53.0,29.0,52.0,30.0,4.52,3.59,111.8,0.051,0.499,13.5,34.3,0.279
1102,1988,SAC,False,24.0,58.0,27.0,55.0,-5.76,-5.84,106.5,0.061,0.481,14.8,33.7,0.245
1103,1988,SAS,True,31.0,51.0,29.0,53.0,-4.88,-5.02,108.2,0.055,0.499,14.1,32.0,0.234
1104,1988,SEA,True,44.0,38.0,46.0,36.0,2.06,1.29,110.2,0.086,0.491,13.9,36.3,0.245
1105,1988,UTA,True,47.0,35.0,51.0,31.0,3.68,2.96,106.8,0.057,0.5,15.4,30.4,0.254
1106,1988,WSB,True,38.0,44.0,39.0,43.0,-0.77,-0.16,106.5,0.019,0.47,14.4,34.2,0.267
1108,1987,ATL,True,57.0,25.0,59.0,23.0,7.23,7.18,112.6,0.06,0.49,13.3,37.2,0.283
1109,1987,BOS,True,59.0,23.0,57.0,25.0,6.65,6.57,113.5,0.08,0.532,14.0,29.0,0.247
1110,1987,CHI,True,40.0,42.0,43.0,39.0,0.89,1.26,108.6,0.042,0.478,13.4,35.0,0.245
1111,1987,CLE,False,31.0,51.0,31.0,51.0,-3.82,-3.19,102.6,0.047,0.476,16.4,34.4,0.25
1112,1987,DAL,True,55.0,27.0,56.0,26.0,6.3,5.54,114.9,0.089,0.503,12.3,33.8,0.291
1113,1987,DEN,True,37.0,45.0,39.0,43.0,-0.87,-1.14,109.3,0.049,0.478,11.8,32.2,0.248
1114,1987,DET,True,52.0,30.0,50.0,32.0,3.44,3.51,109.2,0.023,0.492,14.5,34.7,0.275
1115,1987,GSW,True,42.0,40.0,35.0,47.0,-2.34,-2.54,108.9,0.049,0.487,13.7,32.5,0.266
1116,1987,HOU,True,42.0,40.0,44.0,38.0,1.0,0.6,106.5,0.045,0.483,14.3,33.5,0.24
1117,1987,IND,True,41.0,41.0,39.0,43.0,-0.65,-0.17,106.0,0.043,0.478,13.4,30.5,0.232
1118,1987,LAC,False,12.0,70.0,16.0,66.0,-11.43,-11.0,101.2,0.047,0.457,15.0,31.8,0.255
1119,1987,LAL,True,65.0,17.0,62.0,20.0,9.3,8.32,115.6,0.062,0.528,14.0,34.1,0.278
1120,1987,MIL,True,50.0,32.0,51.0,31.0,3.91,4.04,109.5,0.079,0.487,13.0,31.1,0.268
1121,1987,NJN,False,24.0,58.0,28.0,54.0,-5.05,-4.42,105.6,0.063,0.487,16.4,33.2,0.282
1122,1987,NYK,False,24.0,58.0,25.0,57.0,-6.27,-5.42,104.8,0.053,0.483,15.0,31.2,0.246
1123,1987,PHI,True,45.0,37.0,40.0,42.0,-0.2,0.11,108.3,0.05,0.497,16.1,34.9,0.29
1124,1987,PHO,False,36.0,46.0,35.0,47.0,-2.44,-2.63,108.0,0.035,0.501,15.3,32.1,0.264
1125,1987,POR,True,49.0,33.0,49.0,33.0,3.13,2.57,111.5,0.047,0.51,15.3,34.1,0.313
1126,1987,SAC,False,29.0,53.0,33.0,49.0,-3.22,-3.34,108.9,0.041,0.48,14.2,35.2,0.266
1127,1987,SAS,False,28.0,54.0,28.0,54.0,-5.1,-5.09,105.9,0.054,0.482,14.2,34.3,0.228
1128,1987,SEA,True,39.0,43.0,42.0,40.0,0.46,0.08,110.7,0.077,0.495,15.0,37.6,0.261
1129,1987,UTA,True,44.0,38.0,42.0,40.0,0.4,0.04,104.1,0.06,0.473,14.1,31.2,0.231
1130,1987,WSB,True,42.0,40.0,37.0,45.0,-1.37,-1.02,105.7,0.029,0.457,13.3,34.5,0.262
1132,1986,ATL,True,50.0,32.0,47.0,35.0,2.37,2.59,107.9,0.024,0.493,15.3,34.9,0.282
1133,1986,BOS,True,67.0,15.0,63.0,19.0,9.41,9.06,111.8,0.054,0.518,14.1,31.3,0.244
1134,1986,CHI,True,30.0,52.0,31.0,51.0,-3.8,-3.12,108.6,0.044,0.487,14.7,35.1,0.266
1135,1986,CLE,False,29.0,53.0,34.0,48.0,-2.87,-2.19,105.5,0.054,0.49,14.6,30.3,0.241
1136,1986,DAL,True,44.0,38.0,44.0,38.0,1.1,0.7,112.1,0.061,0.51,13.3,30.0,0.283
1137,1986,DEN,True,47.0,35.0,44.0,38.0,1.3,0.89,107.1,0.039,0.475,13.0,30.9,0.245
1138,1986,DET,True,46.0,36.0,44.0,38.0,1.17,1.44,109.0,0.023,0.488,13.3,33.5,0.232
1139,1986,GSW,False,30.0,52.0,33.0,49.0,-3.45,-3.59,108.3,0.037,0.488,13.9,33.5,0.253
1140,1986,HOU,True,51.0,31.0,48.0,34.0,2.61,2.1,110.1,0.04,0.496,13.6,35.5,0.232
1141,1986,IND,False,26.0,56.0,32.0,50.0,-3.33,-2.66,102.6,0.02,0.483,15.7,31.5,0.226
1142,1986,LAC,False,32.0,50.0,24.0,58.0,-6.93,-6.83,105.4,0.032,0.477,15.3,32.0,0.288
1143,1986,LAL,True,62.0,20.0,59.0,23.0,7.74,6.84,113.3,0.056,0.532,14.9,33.1,0.247
1144,1986,MIL,True,57.0,25.0,62.0,20.0,9.04,8.69,111.4,0.052,0.501,13.9,33.8,0.282
1145,1986,NJN,True,39.0,43.0,36.0,46.0,-1.99,-1.39,105.0,0.029,0.489,15.9,33.3,0.248
1146,1986,NYK,False,23.0,59.0,26.0,56.0,-5.61,-4.82,99.5,0.034,0.466,15.2,29.5,0.218
1147,1986,PHI,True,54.0,28.0,47.0,35.0,2.35,2.46,108.6,0.032,0.49,16.1,37.3,0.302
1148,1986,PHO,False,32.0,50.0,33.0,49.0,-2.99,-3.16,104.3,0.026,0.506,17.7,31.3,0.279
1149,1986,POR,True,40.0,42.0,44.0,38.0,1.06,0.61,109.2,0.038,0.501,15.2,32.8,0.294
1150,1986,SAC,True,37.0,45.0,33.0,49.0,-3.07,-3.19,106.2,0.019,0.492,15.7,32.7,0.252
1151,1986,SAS,True,35.0,47.0,36.0,46.0,-1.85,-2.06,106.5,0.028,0.509,16.5,31.7,0.265
1152,1986,SEA,False,31.0,51.0,41.0,41.0,-0.1,-0.47,105.9,0.042,0.478,15.1,33.2,0.257
1153,1986,UTA,True,42.0,40.0,40.0,42.0,-0.37,-0.67,104.2,0.024,0.49,15.5,29.8,0.272
1154,1986,WSB,True,39.0,43.0,36.0,46.0,-1.8,-1.28,103.0,0.057,0.471,14.2,29.1,0.238
1156,1985,ATL,False,34.0,48.0,37.0,45.0,-1.45,-1.14,105.9,0.033,0.489,15.3,32.5,0.25
1157,1985,BOS,True,63.0,19.0,57.0,25.0,6.65,6.47,112.8,0.042,0.515,13.8,32.8,0.254
1158,1985,CHI,True,38.0,44.0,39.0,43.0,-0.84,-0.5,108.7,0.023,0.502,15.4,32.2,0.287
1159,1985,CLE,True,36.0,46.0,34.0,48.0,-2.76,-2.27,106.0,0.045,0.478,14.1,32.9,0.254
1160,1985,DAL,True,44.0,38.0,47.0,35.0,2.17,1.8,111.5,0.061,0.499,12.5,30.7,0.253
1161,1985,DEN,True,52.0,30.0,47.0,35.0,2.44,2.05,110.7,0.029,0.491,13.2,33.6,0.253
1162,1985,DET,True,46.0,36.0,47.0,35.0,2.49,2.73,109.6,0.025,0.483,13.0,35.4,0.223
1163,1985,GSW,False,22.0,60.0,24.0,58.0,-7.34,-7.21,106.0,0.053,0.47,14.4,34.5,0.257
1164,1985,HOU,True,48.0,34.0,45.0,37.0,1.72,1.38,107.9,0.025,0.507,16.0,37.4,0.213
1165,1985,IND,False,22.0,60.0,26.0,56.0,-6.21,-5.46,102.5,0.021,0.478,16.1,31.7,0.255
1166,1985,KCK,False,31.0,51.0,34.0,48.0,-2.67,-2.71,109.5,0.033,0.508,15.9,34.0,0.278
1167,1985,LAC,False,31.0,51.0,30.0,52.0,-4.49,-4.55,105.8,0.026,0.499,16.4,33.8,0.235
1168,1985,LAL,True,62.0,20.0,58.0,24.0,7.35,6.48,114.1,0.041,0.551,15.7,33.8,0.235
1169,1985,MIL,True,59.0,23.0,58.0,24.0,6.85,6.69,110.5,0.041,0.497,14.2,35.4,0.258
1170,1985,NJN,True,42.0,40.0,42.0,40.0,0.23,0.64,107.9,0.03,0.493,13.8,33.9,0.219
1171,1985,NYK,False,24.0,58.0,29.0,53.0,-4.63,-4.09,104.9,0.028,0.487,15.2,31.7,0.24
1172,1985,PHI,True,58.0,24.0,51.0,31.0,4.1,4.17,111.3,0.032,0.497,16.0,37.4,0.331
1173,1985,PHO,True,36.0,46.0,35.0,47.0,-2.11,-2.34,104.7,0.043,0.497,16.3,29.8,0.246
1174,1985,POR,True,42.0,40.0,49.0,33.0,3.4,2.8,110.4,0.027,0.506,14.8,34.0,0.271
1175,1985,SAS,True,41.0,41.0,43.0,39.0,0.91,0.63,109.9,0.028,0.517,15.6,33.2,0.272
1176,1985,SEA,False,31.0,51.0,27.0,55.0,-5.44,-5.44,102.8,0.027,0.477,15.9,30.0,0.257
1177,1985,UTA,True,41.0,41.0,41.0,41.0,-0.11,-0.33,103.3,0.042,0.483,15.8,29.0,0.257
1178,1985,WSB,True,40.0,42.0,40.0,42.0,-0.27,0.15,104.3,0.054,0.486,13.4,27.5,0.2
1180,1984,ATL,True,40.0,42.0,37.0,45.0,-1.29,-1.08,105.5,0.016,0.476,14.4,31.6,0.27
1181,1984,BOS,True,62.0,20.0,57.0,25.0,6.56,6.42,110.9,0.032,0.504,14.6,34.2,0.264
1182,1984,CHI,False,27.0,55.0,28.0,54.0,-5.18,-4.69,102.4,0.017,0.475,16.3,32.3,0.268
1183,1984,CLE,False,28.0,54.0,30.0,52.0,-4.26,-3.71,104.1,0.023,0.468,14.0,33.5,0.224
1184,1984,DAL,True,43.0,39.0,42.0,40.0,0.43,0.15,110.0,0.025,0.503,13.6,31.7,0.245
1185,1984,DEN,True,38.0,44.0,38.0,44.0,-1.1,-1.27,111.3,0.032,0.498,12.8,29.3,0.276
1186,1984,DET,True,49.0,33.0,50.0,32.0,3.59,3.52,111.5,0.018,0.482,12.7,36.7,0.25
1187,1984,GSW,False,37.0,45.0,32.0,50.0,-3.4,-3.35,105.5,0.03,0.471,14.9,35.6,0.254
1188,1984,HOU,False,29.0,53.0,33.0,49.0,-3.09,-3.12,105.3,0.02,0.497,15.6,32.8,0.21
1189,1984,IND,False,26.0,56.0,28.0,54.0,-4.82,-4.25,101.8,0.029,0.487,15.9,28.1,0.228
1190,1984,KCK,True,38.0,44.0,37.0,45.0,-1.48,-1.62,106.5,0.026,0.49,15.3,32.4,0.268
1191,1984,LAL,True,54.0,28.0,50.0,32.0,3.76,3.32,110.9,0.031,0.536,16.1,33.7,0.236
1192,1984,MIL,True,50.0,32.0,52.0,30.0,4.16,4.04,107.8,0.033,0.497,15.0,33.7,0.25
1193,1984,NJN,True,45.0,37.0,44.0,38.0,1.1,1.27,106.1,0.032,0.501,16.1,34.6,0.24
